fano_factor,train_cue_conc,bg_conc,cue_conc,n_bg,capacity,capacity_simulation,dimension,radius,utility,center_alignment,axis_alignment,center_axis_alignment,shuffle_capacity,shuffle_dimension,shuffle_radius,shuffle_utility,shuffle_center_alignment,shuffle_axis_alignment,shuffle_center_axis_alignment
0.5,2,1.0,1.0,16,0.011777464580489144,0.011560693641618497,113.4054827500854,1.6812378696470112,0.9865874142085553,0.2155221950441822,0.13440089773555586,0.03343261982369199,0.009971133664350528,125.76091964186915,1.8909742536095853,0.9799321222783581,0.0021613727335252474,0.19659942987956044,0.03262521330363524
0.5,3,1.0,0.01,0,0.23745439282337286,0.2857142857142857,14.489850233500848,0.5905874986179942,0.8897481831792723,0.9464570856101815,0.030990952580093597,0.05769922204892098,0.009675892666832654,41.779023256448035,1.6396273346937351,0.29464849390919196,0.9998108618018041,0.9903812365460104,0.49418182668729865
0.5,3,1.0,0.01,1,0.04541642997742735,0.045454545454545456,44.48761793067885,0.9665554565670532,0.975882898503419,0.903898767913353,0.08246276710579092,0.033713564233640345,0.010342506304434727,121.86162730189362,1.8675036441713277,0.979500046330532,0.33868271352962526,0.3903511014451184,0.0670657894701775
0.5,3,1.0,0.01,2,0.02444855781648315,0.024096385542168676,70.65572602021413,1.1492588798190355,0.9831038187205707,0.8161408976967552,0.06259442905925953,0.02562360658984031,0.009301161918412054,132.9976135939205,2.0166199825667164,0.99288553141826,0.2798858647883749,0.31877976095988797,0.05010253756398005
0.5,3,1.0,0.01,4,0.015302418910754805,0.015151515151515152,94.87082224052891,1.4573525492139288,0.9870249976773847,0.5324103316967286,0.09051260688026905,0.027958270794952413,0.010416535626555212,120.97182221201093,1.9068914164118147,0.988311899372342,0.036325372973010396,0.22210391802166043,0.03755818388294556
0.5,3,1.0,0.01,8,0.012277525429361339,0.012195121951219513,109.10815956316402,1.6604242961332825,0.9830237584161577,0.26582399630671316,0.1304842848995229,0.03223967534147092,0.010331247642797256,121.74656591587967,1.8898045023012835,0.9826474380864457,0.054835410285009434,0.19149099048907547,0.041466156535067085
0.5,3,1.0,0.01,12,0.01000343512276176,0.009950248756218905,127.9431792865249,1.821139237566541,0.9833678705093447,0.056502992877431595,0.1776041337246531,0.0400011898904842,0.009180843723840556,135.06964617889932,1.9683121241248809,0.9856443997513294,0.1323933820316784,0.22013577204568857,0.03599793653971236
0.5,3,1.0,0.01,16,0.01048136298419366,0.010309278350515464,123.79480231070353,1.7988573733640716,0.9912180006708546,0.06519115564720408,0.17106556999098405,0.034120182537936215,0.009582225807290505,130.69134986025787,1.911728861663543,0.9832715355901509,0.0840234541929636,0.21196670382806407,0.039943268838888386
0.5,3,1.0,1.0,0,0.22343872150481742,0.2222222222222222,16.87741226621056,0.5811202544024641,0.9520008835590288,0.9715375579242177,0.03873042099436885,0.03689885429095844,0.010089407142902606,114.99164021544998,2.2487194918746978,0.9686426793468271,0.8936531461817008,0.5735816750134631,0.4283160401470632
0.5,3,1.0,1.0,1,0.07623881038965827,0.07692307692307693,34.33123260450256,0.7855690605717263,0.9988317436033115,0.9779822662529871,0.0518951260076528,0.03406928822583998,0.01003106854666455,124.31825623148717,1.9680561315695326,0.991148731635826,0.35406129962612626,0.3571012016484893,0.05542100103044622
0.5,3,1.0,1.0,2,0.04364808725387427,0.041666666666666664,48.3986083182205,0.9492645717999499,1.0013062723956148,0.9279877627135059,0.04843809448542184,0.029359911541636016,0.010615126078418406,119.26512613844807,1.8688359748097128,0.984211156030131,0.17071436317109795,0.2422628577041486,0.055098798575316466
0.5,3,1.0,1.0,4,0.024259991035161466,0.023529411764705882,72.72071903068277,1.1303445995706038,0.9896417911379908,0.8317083548334824,0.04499968415695469,0.025464600653020017,0.009717888939703045,129.52121839514265,1.8868621009954771,0.9826631220688591,0.11722288815645743,0.22011594427272238,0.045320679683233805
0.5,3,1.0,1.0,8,0.016632693504133073,0.01652892561983471,91.22353227206857,1.3578939258348652,0.9837630750286335,0.6543893554124456,0.06583914655630155,0.027629912097408407,0.010482886761685895,120.88361928841479,1.8776959382432956,0.9872089560172495,0.14284963162708428,0.17888079074012064,0.04509240662371187
0.5,3,1.0,1.0,12,0.014476209329857513,0.014388489208633094,99.38278768176525,1.4693735098287608,0.9832699600007926,0.49215699906278454,0.08492467945698834,0.027315719061909407,0.010455878581968022,121.3831642305827,1.8701562639644453,0.9869726265880051,0.004674115148947668,0.1879993792712737,0.03721794281705509
0.5,3,1.0,1.0,16,0.01332921240964777,0.013333333333333334,103.5340669812696,1.5581846950210094,0.9774453332573281,0.42843965460437583,0.09823393700852061,0.028306903140810063,0.011291122926557581,115.15490131848604,1.7685532589690842,0.9852336583052889,0.16350705729193407,0.14940527107106238,0.03723220432967463
0.5,4,1.0,0.01,0,0.21100367735440312,0.25,14.568226310707587,0.6129882325559716,0.8395759962780258,0.9354990992968683,0.05409139562142924,0.059935893719808286,0.010382499106449589,42.38921407899614,1.5775275755737448,0.3139502619295196,0.9998353709354022,0.9867730762463948,0.6024879366810434
0.5,4,1.0,0.01,1,0.04040927306431317,0.041666666666666664,47.810698171726834,0.9861104224407817,0.9524873066281646,0.8885269579581372,0.07001600395610855,0.033527338612922904,0.010693114265474727,118.22902107299518,1.8726190456025456,0.983712801334727,0.2015915385076766,0.3749675427074438,0.05574950056745822
0.5,4,1.0,0.01,2,0.023983935984557142,0.024390243902439025,70.12355262317274,1.170204985721102,0.9720163946551031,0.7845482677612649,0.07279088990662785,0.025751984080778622,0.010760374963142898,118.21140528275191,1.8373748215612589,0.9813192756099802,0.06757368021275992,0.2738398052303463,0.043606596612197686
0.5,4,1.0,0.01,4,0.012493485666312315,0.012269938650306749,110.83568573137273,1.5620572224779365,0.9821906536733205,0.288739688216055,0.1364036621497046,0.035885144410754875,0.009523185340660845,131.79409287460388,1.8866909482204057,0.9798344577460847,0.1906302470524206,0.24646797033449563,0.04514849586349065
0.5,4,1.0,0.01,8,0.01009987428561878,0.010050251256281407,125.72052249792068,1.8295670029173452,0.9776820278633386,0.0193285000648976,0.18629504111419326,0.04149256035694165,0.009051928654897646,135.50551027868963,2.014119171441383,0.9840185241427551,0.2849967846626879,0.24294041749638431,0.04623652943025223
0.5,4,1.0,0.01,12,0.010665640351749783,0.0106951871657754,119.63706190369223,1.803966577254618,0.9760723369035097,0.01732991914199549,0.16485246338177473,0.03343060070106812,0.010266769767827769,123.47366412097564,1.8478505241700496,0.98051725488995,0.02878453763669257,0.17848434873641295,0.03542843251896591
0.5,4,1.0,0.01,16,0.010085883697878896,0.009950248756218905,126.65447467916802,1.8716934047248897,0.9937546801171854,0.00725083839141281,0.18120094761772915,0.03479211766264167,0.009813696664497374,127.9716935373283,1.8918389747877626,0.9816101760945074,0.10308261793007324,0.19481512613513802,0.038470351245098726
0.5,4,1.0,1.0,0,0.17937650847910233,0.2,19.26997598414838,0.58994939163661,0.8924284033809178,0.9460104934693073,0.04253280907248876,0.0357975002741391,0.009847385595001893,116.80441902290222,2.3121239040426116,0.9689648903453253,0.825102637152193,0.5606678540581762,0.2727924466852662
0.5,4,1.0,1.0,1,0.06660643584973273,0.06896551724137931,36.18173223246454,0.8095737437310804,0.9541417460861465,0.9720730659042542,0.0630174611398316,0.028677444949558123,0.010977044371336862,115.35326617999927,1.8170987809167907,0.9718904856138308,0.3333897793338664,0.3031286470496773,0.09897164429180699
0.5,4,1.0,1.0,2,0.035985444584667965,0.03636363636363636,56.67188797777535,0.9532360508070831,0.9708835298771951,0.9245931213953456,0.053847332085080066,0.02864225284963888,0.008920754041216821,138.11894781629027,2.013238090896669,0.9882909948579717,0.23060238968278762,0.3074482629295993,0.04112255555658944
0.5,4,1.0,1.0,4,0.021329374888100244,0.021052631578947368,77.90477825080518,1.2003676921932018,0.9808981787888382,0.739494981254361,0.04582316117578984,0.025617854710678244,0.010198970808556074,124.95513036788772,1.8471204230727039,0.9855524527587439,0.023170561910704858,0.19833033678952333,0.037895757294001936
0.5,4,1.0,1.0,8,0.017266857368805795,0.017094017094017096,86.95913290821426,1.3897591206578574,0.9892999307399736,0.6267814138516643,0.06416476124440143,0.02691402955600831,0.011602686875228677,111.25242122309055,1.7813109388210733,0.9815037942401267,0.20198334905354334,0.1533151836700176,0.03247054675139482
0.5,4,1.0,1.0,12,0.014211366009455469,0.014084507042253521,100.16963063640213,1.4906605738688954,0.9817357313518276,0.49774546179079104,0.08949543146284553,0.027495294566756503,0.010694570825227413,120.11529977860224,1.8376884934738573,0.9911037358849679,0.07746318395172892,0.17994404235933903,0.03898723724717437
0.5,4,1.0,1.0,16,0.012240461968985485,0.012195121951219513,113.00407650116685,1.5695910689938886,0.9838643049445897,0.31233001356059525,0.1071656562305333,0.029110134669876202,0.009203155292798455,135.25454678968973,1.902748798958421,0.9753645807784493,0.1754824233729487,0.21339154780462694,0.03968615407679185
0.5,5,1.0,0.01,0,0.24913861876844356,0.25,14.212948850236007,0.604761908217487,0.9482591423419252,0.9317639316815163,0.0430765626652018,0.05921915362523384,0.009804361739770761,29.688833464563437,1.506519855411563,0.20205391959460117,0.9997652268325219,0.9947235257644498,0.25633739524597593
0.5,5,1.0,0.01,1,0.04358340041228586,0.041666666666666664,46.16836620839915,0.986422557458883,0.9923343784472611,0.8970316061517929,0.0777605556283135,0.029677406840291947,0.009963819298508042,124.64802429909928,1.9433951826966724,0.9819690643207166,0.48813128159436237,0.4208479618118661,0.08849513172175562
0.5,5,1.0,0.01,2,0.0248226728455352,0.024096385542168676,68.90652364256351,1.176805051497191,0.9932377044350026,0.7640914951637506,0.06583994791264976,0.02891010279037672,0.010044743697139683,123.96016012887503,1.9051418565607052,0.9761923351812883,0.33841676324803566,0.3096261213709297,0.060629127894753866
0.5,5,1.0,0.01,4,0.015197298861751264,0.014925373134328358,95.29086693707701,1.4735866074991066,0.9915397272554225,0.5446559268702307,0.0926860794970232,0.027854368941598307,0.010512179008515941,119.73725985717469,1.8667072186623563,0.9780277268078803,0.03412383259632914,0.2136956467447294,0.03729279010626903
0.5,5,1.0,0.01,8,0.010841883677481913,0.010526315789473684,121.34233235773745,1.768354330142021,0.9968116077307698,0.11198655326696487,0.16709160135354473,0.03367973260722865,0.00930757617329391,132.62588462362976,1.955361588880774,0.9785032370750367,0.26275597348858887,0.22907766435875634,0.04493750047533566
0.5,5,1.0,0.01,12,0.00985725548975281,0.009708737864077669,128.98172166621316,1.8805557300300697,0.9911437697362258,0.11102520635264698,0.19034620066336327,0.039018438485607966,0.0093781660975644,132.37501514108808,1.971437558131581,0.9873843112213964,0.20402831477679417,0.20855650104728463,0.04126504969359801
0.5,5,1.0,0.01,16,0.009536170944756396,0.009389671361502348,131.73391429621307,1.9243903521740402,0.9891389307822465,0.21135146235030058,0.19571054989734327,0.044076342149949016,0.00940062231939561,132.18509510181437,1.9264684655510405,0.9788675158411253,0.21005719217352986,0.20842161877336954,0.04084479977617159
0.5,5,1.0,1.0,0,0.20194181635570302,0.18181818181818182,17.976395841375993,0.6057907471727038,0.9745659189718957,0.9645212046491957,0.042462540594200175,0.04183029254202573,0.00978693155506729,115.68711841214201,2.4164163808118277,0.966669836096496,0.9229531948840024,0.6168071779681967,0.3798925956777754
0.5,5,1.0,1.0,1,0.06626927565106619,0.06451612903225806,36.82461068166825,0.8306208201453721,0.9962929434559137,0.965381658024539,0.06364157033912235,0.02984755131429913,0.01072620751817023,117.90568235827558,1.8535542889988679,0.979564324751982,0.1421828064904738,0.3207162764152503,0.0594413428083585
0.5,5,1.0,1.0,2,0.03802432442848502,0.03636363636363636,54.44036640117994,0.9679909912370741,1.0013688693837968,0.93651680198738,0.05479650948317972,0.024193461730105743,0.00971165818553422,128.29626682045807,1.915918432740325,0.9792090681640166,0.1920873117999007,0.28421493569576367,0.051324275324581704
0.5,5,1.0,1.0,4,0.023641456849134868,0.022988505747126436,73.9232868623564,1.148155774670842,0.9937901226639505,0.8366205363356876,0.04138825091048251,0.02153855691475587,0.010576216954454773,120.99601609460015,1.8091802344232022,0.9802089604983624,0.03863475695009277,0.1896075834152018,0.037348980726354675
0.5,5,1.0,1.0,8,0.014687251779656633,0.014705882352941176,99.6626466445966,1.4447634627607313,0.9896503681972126,0.6190214936000762,0.06361362539952874,0.024463064613460327,0.009175575084928146,133.14836771004823,2.0386776124339914,0.9847725933947723,0.3574983820538306,0.23407526202831766,0.04467381778365146
0.5,5,1.0,1.0,12,0.01364168365230981,0.013333333333333334,104.80948283937484,1.5158965201013348,0.9962414711207117,0.3945932724321968,0.08158045077003348,0.02970730952717299,0.009654638356196553,130.07666034545727,1.8876435328434522,0.9806319389085665,0.045501220181239116,0.19868714365779733,0.03906347198765644
0.5,5,1.0,1.0,16,0.0131548573419964,0.012987012987012988,106.66184079564903,1.5421536499993778,0.9877801218648959,0.4186986735592068,0.09072625374928986,0.028961468335002016,0.010797320438269512,120.11466360501498,1.7806228253903167,0.9859514173531931,0.13542077188413765,0.15518277747400988,0.033464333201878686
0.5,6,1.0,0.01,0,0.24630692762881423,0.2857142857142857,13.349165701970573,0.5926876139559794,0.8547469352698408,0.9446918385117977,0.03133622391973662,0.0658564812252938,0.010471689560059432,26.84761428493268,1.3022881179658226,0.17685774441827073,0.9999928880408449,0.929655832967076,0.6882737801077384
0.5,6,1.0,0.01,1,0.04621003924439709,0.047619047619047616,43.764544671208206,0.9448840139232345,0.9539150408285233,0.9304852202463861,0.06994781115492521,0.029559432451282276,0.009983482537018666,124.9336149562422,1.9445924242931143,0.9864154485377289,0.3466657348924848,0.4211151363658817,0.05926517495758942
0.5,6,1.0,0.01,2,0.024864819363627718,0.024390243902439025,67.81993936196085,1.1652705366078862,0.9711337890953492,0.6737566021352307,0.06501610224897948,0.03580470506062985,0.01110138063650492,116.30795049978632,1.7844108547349673,0.9825886882598011,0.02611088772492019,0.26004593021886113,0.042832246557768204
0.5,6,1.0,0.01,4,0.013866919697784476,0.013793103448275862,102.93361134039462,1.4696219402903286,0.9756418704351065,0.5177290977671527,0.10954944528225216,0.02700192858753399,0.009920095804797616,126.40501236347588,1.8858663045298598,0.9787491059982949,0.11854913404599837,0.21949417973323904,0.044792860857351756
0.5,6,1.0,0.01,8,0.010169805120810237,0.010101010101010102,125.51517986964929,1.8368529717915818,0.9846367290695142,0.009664030037773963,0.18348369893545816,0.03577432152038932,0.00974352809069501,129.1061081099403,1.881862168218079,0.9809534511090561,0.047762506990100984,0.19576820183459542,0.03798848040417753
0.5,6,1.0,0.01,12,0.01078732507353849,0.0106951871657754,118.85446273086278,1.825016535329345,0.9860665704297185,0.04830189966415358,0.16574150482761396,0.03854253629974298,0.011031814093099224,116.84495585518317,1.8125904235685981,0.9882262443936252,0.021787126668666487,0.1648116411744284,0.03850587639031814
0.5,6,1.0,0.01,16,0.009317369486356827,0.00909090909090909,134.26050783296233,1.9683528699760482,0.9943177538791212,0.24853675853334117,0.21642071429010354,0.042107892231613514,0.009331044735805247,133.9311178350513,1.946787693426633,0.9888149839909487,0.1450967692700928,0.21412714892153537,0.03806314774572566
0.5,6,1.0,1.0,0,0.18900540055286905,0.2,19.074436057031832,0.5688083713353856,0.8812920163025967,0.968011317311456,0.039528299902001414,0.03755024869279655,0.009984012077799882,116.37613335360642,2.325036627945832,0.9805179788289724,0.7037100861824332,0.56079032469374,0.13190801518145112
0.5,6,1.0,1.0,1,0.06396428836319638,0.06666666666666667,36.66218066993524,0.8229522581651331,0.9469068083890733,0.9751984717237097,0.056282809454372834,0.03014101238737242,0.01049839941963428,119.78954954450701,1.905648917736242,0.9860668229784477,0.20579845040841918,0.31564879145838887,0.0778282964719711
0.5,6,1.0,1.0,2,0.04221664700543704,0.041666666666666664,50.17299635925074,0.913218002165614,0.9631882109760037,0.940711990470051,0.04623097054733182,0.026816947223872022,0.010002428517719679,124.53756203924426,1.9286423500967431,0.9817442797400664,0.21781741157217863,0.27042901883342735,0.052913826742807445
0.5,6,1.0,1.0,4,0.023696927972164557,0.023529411764705882,73.06182280293433,1.1315562206606373,0.9721204567064826,0.8028207573455016,0.03948042897316669,0.024558794679445137,0.010269478364537777,124.05963228420393,1.830822337233964,0.9812763467773875,0.03617507698825808,0.20063518959510987,0.044787520179556395
0.5,6,1.0,1.0,8,0.015001855619159874,0.014925373134328358,96.97966525745181,1.426579156980601,0.9755294547100902,0.4430588687889709,0.08203833740743517,0.030249182224280257,0.010034896756558435,125.3865898926172,1.8832459633393166,0.9814990318696266,0.11755264262288193,0.2007765532529165,0.03956192068070021
0.5,6,1.0,1.0,12,0.013665646548831624,0.013605442176870748,102.48391349141689,1.5114005309255139,0.9740876377444497,0.468147391755389,0.08771334883520102,0.0305373513876044,0.010268549006981948,123.31780450936672,1.8598107376154986,0.9823019923607693,0.11184163101851036,0.18531040120640538,0.03540673967597452
0.5,6,1.0,1.0,16,0.012832299561666607,0.012738853503184714,106.9060072883171,1.5968106429165505,0.9853920041025681,0.4208159166059133,0.10419038366840745,0.027015800213238336,0.010569910873777726,121.43338630917198,1.8311974775506752,0.9886959915526266,0.08579899239944852,0.18255114916671358,0.03998801743453929
0.5,7,1.0,0.01,0,0.2610759506844352,0.2857142857142857,12.717793820678235,0.5977607545905023,0.8740813666065743,0.9099929074873871,0.03447181431826443,0.06432284181081148,0.009656696539731282,5.601802998732882,1.299867749114068,0.03398270832193147,0.9999999747092311,0.9455306818142277,0.5723698007733199
0.5,7,1.0,0.01,1,0.04376078248278312,0.043478260869565216,45.81423507885314,0.9672082125741731,0.9690231458397287,0.8897795704105872,0.08252218310203781,0.03185172755430222,0.009533498912019704,130.4663850894418,1.9740134007156058,0.9897946057125644,0.46312912157507635,0.44568777477531624,0.07292551287667115
0.5,7,1.0,0.01,2,0.025645237757537215,0.02531645569620253,66.97000186161321,1.1585488598894944,0.9842041622033091,0.732391449821823,0.07201878035390782,0.028799433800915663,0.010109066013265278,123.50495896253877,1.9396485310737381,0.9863488886195908,0.2493169186695454,0.303044470655614,0.051106443551027725
0.5,7,1.0,0.01,4,0.016798520436274497,0.01652892561983471,88.08135966395534,1.416261047072918,0.987375289521695,0.535001839240448,0.08182017081291793,0.029228253043884666,0.01138049008078865,112.4999289420238,1.806787604075282,0.9800792355516925,0.07673296019086727,0.1960947897119936,0.04398507189383478
0.5,7,1.0,0.01,8,0.011651539923857411,0.011428571428571429,114.2386906059923,1.7057596869658578,0.9905995384498536,0.14926194595894285,0.14316084635511656,0.039403392353458945,0.010084391651771649,125.89540772479027,1.90676483134731,0.9957117987870557,0.029021478898324234,0.20088990674268753,0.03478635702976953
0.5,7,1.0,0.01,12,0.011105139001994642,0.011049723756906077,118.00580575247994,1.7448531509868908,0.9864588052658161,0.11080051451844446,0.14978278916860552,0.03669928888627965,0.00989659932073269,127.00295052576453,1.9095111640816786,0.9863776596359128,0.10106627536898626,0.19705427664948735,0.03884533679805927
0.5,7,1.0,0.01,16,0.011100745055401528,0.01098901098901099,118.18533619819395,1.7345313507496445,0.9846625414492393,0.17205020817359035,0.14590945898091967,0.03349122332302379,0.010099401008075827,125.06382617563666,1.8981644258529888,0.9886699933970686,0.123455212897134,0.17959018035136468,0.037672852456889616
0.5,7,1.0,1.0,0,0.20414596634726892,0.2,17.46898767053192,0.5844265542900287,0.9079462421221407,0.9663520740478615,0.04160905514324709,0.04066652759503763,0.01056141602001928,106.55842812961072,2.325892632185862,0.9498311153569632,0.9547930463004835,0.5913976341151257,0.4161056044358557
0.5,7,1.0,1.0,1,0.06462383307903678,0.06451612903225806,37.52480171231199,0.8164013239621203,0.969862805695492,0.9634512357501278,0.06135837521017616,0.03312340184640012,0.010094477476494135,124.75083677115431,1.8850882520198287,0.9827427276248446,0.2739728861470288,0.3510045889391606,0.08823892863360855
0.5,7,1.0,1.0,2,0.0389423163873464,0.03773584905660377,53.17197594650306,0.9537913069791232,0.9863750789979053,0.9369658037930777,0.051861710258230005,0.02761795357122272,0.009600846357035004,129.73734979094698,1.9230442338594742,0.9804623337181256,0.19660378519345678,0.29528551645759493,0.047744701002120665
0.5,7,1.0,1.0,4,0.02492571322526622,0.024691358024691357,69.06829502137461,1.1402090161670346,0.9730899145840476,0.8053722070545735,0.04271825025100302,0.023503747414108017,0.011025039109587624,116.60469657831014,1.8226227595632922,0.9881199044373628,0.0011945932822526877,0.19243334029379403,0.04250360982889934
0.5,7,1.0,1.0,8,0.016578754510287487,0.01652892561983471,92.3939510397457,1.3386164880221376,0.9831252236381598,0.6981415272470028,0.06756750314310853,0.022536134716027792,0.009706114150337924,128.5930799602227,1.9422545019348343,0.9866037172581497,0.14429105993753705,0.20610801988185706,0.038288318278453894
0.5,7,1.0,1.0,12,0.014952948334560207,0.014814814814814815,96.38205481429058,1.4660903136794114,0.9835892421482418,0.5254600274420178,0.07234428069108333,0.028172575190466186,0.010709270901569812,119.80214911464533,1.8520290709813005,0.9933796092250659,0.08110901688542883,0.16841509979644503,0.033622947493086364
0.5,7,1.0,1.0,16,0.014099532341569701,0.0136986301369863,103.69059837879092,1.4596667658643792,0.9949933837992546,0.5160281058289923,0.07640640716950363,0.026019705646143972,0.00935430152405046,133.59603205131944,1.9400812495353228,0.9873718321626329,0.20397766839086484,0.21206473859446842,0.041278392959392486
0.5,8,1.0,0.01,0,0.2517954547543387,0.2857142857142857,14.197234665308601,0.586931059199763,0.9159439088295034,0.9436080846903667,0.034938814628923565,0.06154201376597087,0.010166688930248358,19.343603118867613,1.2317004175386461,0.11853020783078014,0.9999965233397257,0.9690471229020347,0.6978733491148597
0.5,8,1.0,0.01,1,0.051715620808412965,0.05128205128205128,41.07006336039231,0.9275642866774426,0.98227827835404,0.9354149536943416,0.0750610919299816,0.029850369464953962,0.010205619168687088,123.30610717186391,1.8642100094779785,0.9772226056845743,0.18408259466601332,0.4128104666554015,0.06070791726434737
0.5,8,1.0,0.01,2,0.028234918218059187,0.02857142857142857,64.01511624001853,1.0913489753224863,0.9825293758433823,0.830198728649822,0.05695811853371785,0.0295688471389568,0.010061935089062177,125.25497381168589,1.8837293220116313,0.9832215403748458,0.19359997748932403,0.28960797005777034,0.05273445358534873
0.5,8,1.0,0.01,4,0.01708244335461209,0.01694915254237288,90.36856457999886,1.3366870817755663,0.9897639126800609,0.5939864899633015,0.06441328031780003,0.02753680157163492,0.00962583919704087,129.3830703915237,1.9341281778615338,0.9827208707991877,0.1521798828305837,0.24097088066706313,0.03837679484231343
0.5,8,1.0,0.01,8,0.012273568442133953,0.012195121951219513,113.57676133175555,1.5534443881263762,0.9855788009345129,0.3844319328901278,0.10738372187489167,0.030928147714262683,0.008760280812331241,139.3209581712875,2.018612706809013,0.9799903273327711,0.43556523031742445,0.25803703941536793,0.04572816336490965
0.5,8,1.0,0.01,12,0.011788079665201236,0.011695906432748537,115.37821092745284,1.6282715524525566,0.987590248096788,0.2504254766596648,0.12102596285909682,0.02980169763778567,0.009668475044939687,130.40033250924907,1.8855271545961594,0.9839966188608997,0.1898741962592782,0.1967523471617216,0.04392523925937011
0.5,8,1.0,0.01,16,0.011867567661498194,0.011976047904191617,113.64206403453865,1.6359659893448701,0.9818121874339286,0.34011735898132184,0.12193855552607868,0.02921860706803768,0.009831587006607601,127.56733612382013,1.8922223207834565,0.9803791012259855,0.05705545943533073,0.19221665771564803,0.035299165792604975
0.5,8,1.0,1.0,0,0.20406850302702587,0.2,17.330855003570555,0.6020253933851633,0.9408273450934685,0.9827016410414863,0.044465683986521475,0.041141891895412334,0.011813681310128136,101.05823668381879,2.0830635190740012,0.9702632369526777,0.8000545706249516,0.4816595549072942,0.35103194345864336
0.5,8,1.0,1.0,1,0.06846550396760416,0.07142857142857142,35.72633785499655,0.8176627431109997,0.980084867417512,0.9637990286134935,0.05896687614935847,0.03184263817435435,0.010705869140177413,117.84487086337049,1.8804938312887727,0.9835100125031182,0.335027859225401,0.30952048820300754,0.0767549184551476
0.5,8,1.0,1.0,2,0.04163009950921873,0.041666666666666664,51.10517609143702,0.9255533241682347,0.981624592665335,0.9496927070801129,0.05341544966952734,0.023662355095412344,0.010148619780049653,124.23638129923096,1.8848418733404693,0.9838827989819227,0.18692147231217546,0.25580965836285774,0.0483659075751236
0.5,8,1.0,1.0,4,0.025971619119752383,0.02564102564102564,68.3085521758162,1.1213616147043894,0.9882048411058006,0.8220113582073879,0.04479710297102578,0.02648586714735811,0.010829854463507232,118.8611880012817,1.8244588031211022,0.9898704178727928,0.030136445569078036,0.19772051772974064,0.03814960926318279
0.5,8,1.0,1.0,8,0.018065360943278853,0.017699115044247787,88.9971524502945,1.2736332991830979,0.9946158920536876,0.7296595579452316,0.044702838256202006,0.023978530602729097,0.009672455341826335,131.2447874403824,1.8585204158720279,0.9844500558198639,0.11274403694837289,0.19308666416270373,0.03650637134629969
0.5,8,1.0,1.0,12,0.017070754201318875,0.01680672268907563,90.50076655060496,1.3369180114350665,0.9906563918740006,0.6617022757087933,0.05753318374888247,0.022853813684546087,0.010311584562346656,123.13046423321612,1.8390725225014368,0.979935872246492,0.014232281042241442,0.18306085967824962,0.039759504029069845
0.5,8,1.0,1.0,16,0.015849093343557965,0.015873015873015872,94.51731075386397,1.3886311975366,0.986448807372863,0.6571947540611207,0.06551086088487443,0.02194371927278684,0.010765377323985298,120.13573199141553,1.8082305039584419,0.9904029494993748,0.12194743426511002,0.17173649586308898,0.032805814736160045
0.5,9,1.0,0.01,0,0.21200759846458198,0.2222222222222222,15.11309605271308,0.6225186897097499,0.8948854092538311,0.927679594504878,0.0478106214259427,0.06226322410413985,0.010843476230737902,17.562987749647284,1.5012658556320795,0.13191415527398173,0.999997498566324,0.9304532778219564,0.6199417813321806
0.5,9,1.0,0.01,1,0.04177570696513663,0.041666666666666664,47.188685621018834,0.9842416309766866,0.9700154257092366,0.905178220641451,0.07504769817780282,0.03092175125258434,0.010035258741649981,124.54065491096615,1.927787264996698,0.9848059002937974,0.4202608469430022,0.407232177086403,0.0793587224552405
0.5,9,1.0,0.01,2,0.02402210037553798,0.023809523809523808,69.46221984767234,1.1843751483986054,0.9741607273349584,0.7098825937412305,0.07318492737899412,0.028879108284235542,0.010442773430924186,119.92981443745548,1.9056556838660603,0.9819921280624447,0.13952576033296485,0.30191878959640717,0.04846462231667492
0.5,9,1.0,0.01,4,0.014966963267166395,0.014814814814814815,96.39397446053303,1.4632840003431562,0.9834340254013784,0.5100219234756008,0.08976070744707552,0.029432003795439244,0.01049695883489148,120.95041822129518,1.8544732858263475,0.9836031793944994,0.10209393064508653,0.2115342251308297,0.04344868679140116
0.5,9,1.0,0.01,8,0.011197754602719502,0.011111111111111112,117.57953039146618,1.7327737194992991,0.9876760316020019,0.16182649741208555,0.14772299588632976,0.03655457160909161,0.009909760504122596,126.84339404468932,1.8638967919635367,0.9760407631592666,0.03139778280194083,0.2009176687303519,0.03808876629267585
0.5,9,1.0,0.01,12,0.01069121000583441,0.0106951871657754,121.60651755024458,1.7510531117128378,0.9803812633714662,0.07067126902555457,0.15703115417359625,0.03787203528948085,0.009443514878534481,131.26345270706105,1.9298334433594657,0.9772003704084307,0.19476685586845577,0.20509066661630682,0.04351715847996742
0.5,9,1.0,0.01,16,0.010970682790534845,0.010869565217391304,119.52860788243504,1.7619698275695241,0.9918322088779048,0.14329246790966205,0.15287342928547468,0.034781849780547706,0.009698909314109943,128.22310516290176,1.9155693535875287,0.9772896896272495,0.017086488651281685,0.202068722561959,0.03547911960262634
0.5,9,1.0,1.0,0,0.18736829252561077,0.18181818181818182,19.38307726729196,0.5962053498657645,0.9524092289780515,0.9665351708324663,0.04319981616711034,0.03816175939542072,0.011033497793297266,107.98048007178716,2.120584833192302,0.9746608222743188,0.7088154528454444,0.4644747333308864,0.2307355500339011
